fecha_inicio_semana,y_current,y_true_level,y_true_delta,y_true_cls_id,y_pred_cls_id,y_true_cls_label,y_pred_cls_label,selected_feature_count_cls,selected_features_clf,train_class_ids,train_class_labels,proba_baja,proba_se_mantiene,proba_sube
2025-11-10,0.0692562741764684,0.0821158156091689,0.012859541432700503,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,v5_corrupcion_neto,sentimiento_medios_lag3,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag3,v5_agua_neto_lag5,v5_basura_neto_lag2,v5_obras_neto_lag3,v5_morena_neto_lag1,v5_obras_neto_lag6,v5_obras_neto_lag1,v5_agua_neto_lag6,sentimiento_medios_lag6,v5_morena_neto,v5_prevencion_neto_lag4,sentimiento_medios_lag1,v5_delitos_neto_lag2,v5_alumbrado_neto_lag1,y_t_aceptacion_digital_lag3,sentimiento_medios_lag2,v5_agua_neto_lag4,v5_basura_neto_lag6,v5_prevencion_neto,v5_morena_neto_lag3,v5_americo_neto_lag1,v5_basura_neto,v5_americo_neto_lag4,v5_delitos_neto_lag6,v5_alumbrado_neto_lag3,v5_americo_neto",1,se_mantiene,0.0,1.0,0.0
2025-11-17,0.218016998769719,0.303813076524669,0.08579607775494999,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,v5_corrupcion_neto,sentimiento_medios_lag3,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag3,v5_basura_neto_lag2,v5_agua_neto_lag5,v5_obras_neto_lag3,v5_morena_neto_lag1,v5_obras_neto_lag6,v5_obras_neto_lag1,v5_agua_neto_lag6,sentimiento_medios_lag6,v5_morena_neto,v5_prevencion_neto_lag4,sentimiento_medios_lag1,v5_delitos_neto_lag2,v5_alumbrado_neto_lag1,y_t_aceptacion_digital_lag3,sentimiento_medios_lag2,v5_agua_neto_lag4,v5_basura_neto_lag6,v5_prevencion_neto,v5_morena_neto_lag3,v5_americo_neto_lag1,v5_basura_neto,v5_americo_neto_lag4,v5_delitos_neto_lag6,v5_alumbrado_neto_lag3,v5_americo_neto",1,se_mantiene,0.0,1.0,0.0
2025-11-24,0.12751595957534,0.0677012815654136,-0.0598146780099264,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,v5_corrupcion_neto,sentimiento_medios_lag3,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag3,v5_agua_neto_lag5,v5_obras_neto_lag3,v5_basura_neto_lag2,v5_morena_neto_lag1,v5_agua_neto_lag6,v5_obras_neto_lag6,sentimiento_medios_lag6,v5_prevencion_neto_lag4,sentimiento_medios_lag1,v5_morena_neto,v5_delitos_neto_lag2,y_t_aceptacion_digital_lag3,sentimiento_medios_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag4,v5_obras_neto_lag1,v5_basura_neto_lag6,v5_morena_neto_lag3,v5_americo_neto,v5_americo_neto_lag4,v5_basura_neto,v5_prevencion_neto,v5_delitos_neto_lag6,y_t_aceptacion_digital_lag6,v5_prevencion_neto_lag2",1,se_mantiene,0.0,1.0,0.0
2025-12-01,0.279605962079427,0.583621878201202,0.30401591612177503,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,v5_corrupcion_neto,sentimiento_medios_lag3,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag3,v5_agua_neto_lag5,v5_obras_neto_lag3,v5_basura_neto_lag2,v5_morena_neto_lag1,v5_obras_neto_lag6,sentimiento_medios_lag6,v5_agua_neto_lag6,v5_prevencion_neto_lag4,v5_morena_neto,sentimiento_medios_lag1,y_t_aceptacion_digital_lag3,v5_delitos_neto_lag2,sentimiento_medios_lag2,v5_alumbrado_neto_lag1,v5_agua_neto_lag4,v5_obras_neto_lag1,v5_basura_neto_lag6,v5_basura_neto,v5_americo_neto,v5_morena_neto_lag3,v5_prevencion_neto,v5_delitos_neto_lag6,v5_americo_neto_lag4,v5_prevencion_neto_lag2,v5_vialidad_neto",1,se_mantiene,0.0,1.0,0.0
2025-12-08,0.0821158156091689,0.108341978085893,0.026226162476724102,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,v5_corrupcion_neto,sentimiento_medios_lag3,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag3,v5_obras_neto_lag6,sentimiento_medios_lag6,v5_morena_neto_lag1,v5_basura_neto_lag2,v5_agua_neto_lag5,v5_americo_neto,v5_prevencion_neto_lag4,v5_agua_neto_lag6,sentimiento_medios_lag1,y_t_aceptacion_digital_lag3,v5_delitos_neto_lag2,v5_basura_neto_lag6,v5_morena_neto_lag3,v5_americo_neto_lag4,v5_agua_neto_lag4,sentimiento_medios_lag2,v5_delitos_neto_lag6,v5_americo_neto_lag2,v5_americo_neto_lag6,v5_corrupcion_neto_lag3,v5_americo_neto_lag1,v5_obras_neto_lag3,v5_basura_neto,v5_vialidad_neto,v5_morena_neto",1,se_mantiene,0.0,1.0,0.0
2025-12-15,0.303813076524669,0.0687870202028637,-0.2350260563218053,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,v5_corrupcion_neto,sentimiento_medios_lag3,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag3,v5_obras_neto_lag6,sentimiento_medios_lag6,v5_morena_neto_lag1,v5_agua_neto_lag5,v5_basura_neto_lag2,v5_americo_neto,v5_agua_neto_lag6,v5_prevencion_neto_lag4,sentimiento_medios_lag1,y_t_aceptacion_digital_lag3,v5_delitos_neto_lag2,v5_basura_neto_lag6,v5_morena_neto_lag3,v5_agua_neto_lag4,v5_delitos_neto_lag6,sentimiento_medios_lag2,v5_americo_neto_lag4,v5_americo_neto_lag2,v5_americo_neto_lag6,v5_corrupcion_neto_lag3,v5_obras_neto_lag3,v5_basura_neto,v5_morena_neto,y_t_aceptacion_digital_lag6,v5_vialidad_neto",1,se_mantiene,0.0,1.0,0.0
2025-12-22,0.0677012815654136,0.245426229585526,0.1777249480201124,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,v5_corrupcion_neto,sentimiento_medios_lag3,v5_alumbrado_neto_lag2,v5_prevencion_neto_lag3,v5_obras_neto_lag6,v5_morena_neto_lag1,v5_agua_neto_lag5,v5_basura_neto_lag2,sentimiento_medios_lag6,v5_prevencion_neto_lag4,v5_agua_neto_lag6,v5_delitos_neto_lag2,sentimiento_medios_lag1,v5_americo_neto_lag4,y_t_aceptacion_digital_lag3,v5_obras_neto_lag3,sentimiento_medios_lag2,v5_basura_neto,v5_alumbrado_neto_lag3,v5_basura_neto_lag6,v5_agua_neto_lag4,v5_morena_neto_lag3,v5_prevencion_neto,v5_americo_neto,v5_delitos_neto_lag6,v5_vialidad_neto,v5_americo_neto_lag1,y_t_aceptacion_digital_lag6,sentimiento_medios_lag4",1,se_mantiene,0.0,1.0,0.0
2025-12-29,0.583621878201202,0.320565191490885,-0.263056686710317,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_prevencion_neto_lag3,v5_agua_neto_lag5,v5_basura_neto_lag2,sentimiento_medios_lag6,v5_morena_neto_lag1,v5_prevencion_neto_lag4,v5_agua_neto_lag6,v5_obras_neto_lag6,v5_delitos_neto_lag2,v5_americo_neto_lag4,sentimiento_medios_lag1,v5_prevencion_neto,v5_morena_neto_lag3,y_t_aceptacion_digital_lag3,v5_americo_neto,v5_basura_neto_lag6,v5_agua_neto_lag4,v5_vialidad_neto,sentimiento_medios_lag2,v5_delitos_neto_lag6,v5_basura_neto,y_t_aceptacion_digital_lag6,v5_prevencion_neto_lag2,v5_delitos_neto_lag1,v5_obras_neto_lag3,v5_americo_neto_lag3",1,se_mantiene,0.0,1.0,0.0
2026-01-05,0.108341978085893,0.170007405822799,0.06166542773690599,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_basura_neto_lag2,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_prevencion_neto_lag3,v5_americo_neto_lag4,v5_prevencion_neto_lag4,sentimiento_medios_lag1,v5_delitos_neto_lag2,v5_morena_neto_lag1,v5_obras_neto_lag6,v5_agua_neto_lag6,v5_prevencion_neto,v5_morena_neto_lag3,v5_basura_neto,v5_delitos_neto_lag1,v5_prevencion_neto_lag2,v5_agua_neto_lag4,v5_basura_neto_lag6,sentimiento_medios_lag2,y_t_aceptacion_digital_lag3,v5_vialidad_neto,y_t_aceptacion_digital_lag6,v5_obras_neto_lag5,v5_alumbrado_neto_lag4,v5_obras_neto_lag3,v5_delitos_neto_lag6",1,se_mantiene,0.0,1.0,0.0
2026-01-12,0.0687870202028637,-0.0198367240853288,-0.0886237442881925,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_basura_neto_lag2,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_prevencion_neto_lag4,v5_americo_neto_lag4,v5_prevencion_neto_lag3,sentimiento_medios_lag1,v5_delitos_neto_lag2,v5_morena_neto_lag1,v5_agua_neto_lag6,v5_prevencion_neto,v5_obras_neto_lag6,v5_morena_neto_lag3,v5_prevencion_neto_lag2,v5_basura_neto,v5_basura_neto_lag6,sentimiento_medios_lag2,v5_agua_neto_lag4,y_t_aceptacion_digital_lag6,v5_delitos_neto_lag1,v5_alumbrado_neto_lag4,y_t_aceptacion_digital_lag3,v5_vialidad_neto,v5_morena_neto,y_t_aceptacion_digital_lag4,v5_delitos_neto_lag6",1,se_mantiene,0.0,1.0,0.0
2026-01-19,0.245426229585526,0.0960196886446368,-0.14940654094088923,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_basura_neto_lag2,sentimiento_medios_lag6,v5_prevencion_neto_lag4,v5_agua_neto_lag5,v5_americo_neto_lag4,sentimiento_medios_lag1,v5_morena_neto_lag1,v5_delitos_neto_lag2,v5_agua_neto_lag6,v5_prevencion_neto_lag3,v5_prevencion_neto,v5_obras_neto_lag6,v5_morena_neto_lag3,v5_prevencion_neto_lag2,v5_basura_neto,v5_agua_neto_lag4,sentimiento_medios_lag2,v5_basura_neto_lag6,y_t_aceptacion_digital_lag6,v5_alumbrado_neto_lag4,v5_morena_neto,v5_vialidad_neto,y_t_aceptacion_digital_lag4,v5_delitos_neto_lag1,y_t_aceptacion_digital_lag3,v5_agua_neto_lag2",1,se_mantiene,0.0,1.0,0.0
2026-01-26,0.320565191490885,0.27725068164164,-0.04331450984924501,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_basura_neto_lag2,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_americo_neto_lag4,sentimiento_medios_lag1,v5_delitos_neto_lag2,v5_prevencion_neto,v5_prevencion_neto_lag3,v5_prevencion_neto_lag4,v5_morena_neto_lag1,v5_agua_neto_lag6,v5_obras_neto_lag6,v5_prevencion_neto_lag2,v5_basura_neto,v5_morena_neto,y_t_aceptacion_digital_lag3,v5_basura_neto_lag6,sentimiento_medios_lag2,v5_agua_neto_lag4,v5_vialidad_neto,y_t_aceptacion_digital_lag6,v5_americo_neto_lag6,v5_agua_neto_lag2,v5_delitos_neto_lag1,v5_agua_neto,v5_morena_neto_lag3",1,se_mantiene,0.0,1.0,0.0
2026-02-02,0.170007405822799,0.210058588277401,0.04005118245460201,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,v5_corrupcion_neto,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_basura_neto_lag2,sentimiento_medios_lag6,v5_agua_neto_lag5,v5_americo_neto_lag4,sentimiento_medios_lag1,v5_delitos_neto_lag2,v5_prevencion_neto_lag3,v5_prevencion_neto,v5_prevencion_neto_lag4,v5_agua_neto_lag6,v5_obras_neto_lag6,v5_morena_neto_lag1,v5_prevencion_neto_lag2,v5_basura_neto,v5_morena_neto,y_t_aceptacion_digital_lag3,v5_agua_neto_lag4,sentimiento_medios_lag2,y_t_aceptacion_digital_lag6,v5_basura_neto_lag6,v5_vialidad_neto,v5_agua_neto_lag2,v5_americo_neto_lag6,v5_agua_neto,v5_morena_neto_lag3,v5_delitos_neto_lag1",1,se_mantiene,0.0,1.0,0.0
