query_index,query,medio,termino,article_title,article_url_resolved,source_domain,status_descarga,extraction_method,article_text_length,cache_hit_article,playwright_used,fallback_used,attempted_methods,error_type,error_detail
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Árbol de 100 años aplasta dos camionetas y una casa en la colonia Lomas de Rosales - El Sol de México,https://oem.com.mx/elsoldetampico/local/arbol-de-100-anos-aplasta-dos-camionetas-y-una-casa-en-la-colonia-lomas-de-rosales-28924886,oem.com.mx,downloaded_ok,trafilatura,1336,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",En solo cuatro meses: Ciudad Madero recibe más de 500 solicitudes para retirar autos abandonados - El Sol de México,https://oem.com.mx/elsoldetampico/local/en-solo-cuatro-meses-ciudad-madero-recibe-mas-de-500-solicitudes-para-retirar-autos-abandonados-28928288,oem.com.mx,downloaded_ok,trafilatura,1411,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Alfa y Omega / Feliz domingo - El Sol de México,https://oem.com.mx/elsoldetampico/analisis/feliz-domingo-28970932,oem.com.mx,downloaded_ok,trafilatura,1361,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Fallece Doris Pontvianne, exreina de belleza y campeona nacional de fitness - El Sol de México",https://oem.com.mx/elsoldetampico/local/fallece-doris-pontvianne-exreina-de-belleza-y-campeona-nacional-de-fitness-28972948,oem.com.mx,downloaded_ok,trafilatura,685,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Madres de familia acuden a la Fería del Empleo en Tampico: buscan guardería, prestaciones de ley y horarios flexibles - El Sol de México",https://oem.com.mx/elsoldetampico/local/madres-de-familia-acuden-a-la-feria-del-empleo-en-tampico-buscan-guarderia-prestaciones-de-ley-y-horarios-flexibles-28886172,oem.com.mx,downloaded_ok,trafilatura,1710,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Qué no se te vuele la ropa! Evento de norte violento afectará la región noroeste del Golfo de México - El Sol de México,https://oem.com.mx/elsoldetampico/local/que-no-se-te-vuele-la-ropa-evento-de-norte-violento-afectara-la-region-noroeste-del-golfo-de-mexico-28961321,oem.com.mx,downloaded_ok,trafilatura,831,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Frenan a las grúas en Tamaulipas: unidades no podrán ser remolcadas si el dueño está presente - El Sol de México,https://oem.com.mx/elsoldetampico/local/frenan-a-las-gruas-en-tamaulipas-unidades-no-podran-ser-remolcadas-si-el-dueno-esta-presente-28969939,oem.com.mx,downloaded_ok,trafilatura,1467,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Municipios de Tamaulipas podrían ser demandados por no respetar los derechos de autor - El Sol de México,https://oem.com.mx/elsoldetampico/local/municipios-de-tamaulipas-podrian-ser-demandados-por-no-respetar-los-derechos-de-autor-28895377,oem.com.mx,downloaded_ok,trafilatura,1357,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Mega festival de música disco y retro en Ciudad Madero: participan 32 dj’s que celebrarán su día - El Sol de México,https://oem.com.mx/elsoldetampico/gossip/mega-festival-de-musica-disco-y-retro-en-ciudad-madero-participan-32-dj-s-que-celebraran-su-dia-28948638,oem.com.mx,downloaded_ok,trafilatura,1476,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Cafetería Mary anuncia cierre temporal tras 35 años en la zona norte de Tampico - El Sol de México,https://oem.com.mx/elsoldetampico/tendencias/cafeteria-mary-pausa-actividades-tras-35-anos-en-la-curva-texas-de-tampico-28910448,oem.com.mx,downloaded_ok,trafilatura,1355,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Cerró Cruz Roja en Tampico? En las instalaciones dejaron de ofrecer el servicio médico - El Sol de México,https://oem.com.mx/elsoldetampico/local/cerro-cruz-roja-en-tampico-en-las-instalaciones-dejaron-de-ofrecer-el-servicio-medico-28968922,oem.com.mx,downloaded_ok,trafilatura,1381,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",De infarto: Correcaminos se lleva el 2-1 ante Irapuato con penal en el último minuto - El Sol de México,https://oem.com.mx/elsoldetampico/deportes/de-infarto-correcaminos-se-lleva-el-2-1-ante-irapuato-con-penal-en-el-ultimo-minuto-28961050,oem.com.mx,downloaded_ok,trafilatura,610,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Imagínese! / Disciplina en Morena - El Sol de México,https://oem.com.mx/elsoldetampico/analisis/imaginese-disciplina-en-morena-28911156,oem.com.mx,downloaded_ok,trafilatura,4709,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","¿Si un árbol cae sobre mi coche, el seguro lo cubre? Aquí te lo explicamos - El Sol de México",https://oem.com.mx/elsoldetampico/finanzas/si-un-arbol-cae-sobre-mi-coche-el-seguro-lo-cubre-aqui-te-lo-explicamos-28930276,oem.com.mx,downloaded_ok,trafilatura,914,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Congreso de Tamaulipas recibe el cuarto informe del gobernador Américo Villarreal - El Sol de México,https://oem.com.mx/elsoldetampico/local/congreso-de-tamaulipas-recibe-el-cuarto-informe-del-gobernador-americo-villarreal-28948642,oem.com.mx,downloaded_ok,trafilatura,2263,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Semana Santa 2026 en Tampico: los platillos de mariscos más populares de la temporada - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/semana-santa-2026-en-tampico-los-platillos-de-mariscos-mas-populares-de-la-temporada-28948054,oem.com.mx,downloaded_ok,trafilatura,912,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Adiós filas y ‘coyotes’: oficinas fiscales de Tamaulipas buscan garantizar trámites rápidos y sin intermediarios - El Sol de México,https://oem.com.mx/elsoldetampico/finanzas/adios-filas-y-coyotes-oficinas-fiscales-de-tamaulipas-buscan-garantizar-tramites-rapidos-y-sin-intermediarios-28907021,oem.com.mx,downloaded_ok,trafilatura,1200,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Sabor y creatividad que endulzan Tampico: tiramisú, cheesecake y Betel - El Sol de México",https://oem.com.mx/elsoldetampico/gossip/sabor-y-creatividad-que-endulzan-tampico-tiramisu-cheesecake-y-betel-28951971,oem.com.mx,downloaded_ok,trafilatura,1047,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Pizza italiana en Tampico? Este es el food truck que ofrece el sabor gourmet a precio ‘de calle’ - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/pizza-italiana-en-tampico-este-es-el-food-truck-que-ofrece-el-sabor-gourmet-a-precio-de-calle-28946899,oem.com.mx,downloaded_ok,trafilatura,1839,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Celebrarán el LI Torneo de Róbalo de Oro 2026 en Tampico: fecha, sede, categorías y premios - El Sol de México",https://oem.com.mx/elsoldetampico/deportes/celebraran-el-li-torneo-de-robalo-de-oro-2026-en-tampico-fecha-sede-categorias-y-premios-28924470,oem.com.mx,downloaded_ok,trafilatura,677,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Puente Tampico recauda 742 millones en peaje y solo 13% se destina a mantenimiento - El Sol de México,https://oem.com.mx/elsoldetampico/local/puente-tampico-recauda-742-millones-en-peaje-y-solo-13-se-destina-a-mantenimiento-28835716,oem.com.mx,downloaded_ok,trafilatura,1777,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Tampico Madero y Mineros se disputan los tres puntos - El Sol de México,https://oem.com.mx/elsoldezacatecas/deportes/tampico-madero-y-mineros-se-disputan-los-tres-puntos-28891459,oem.com.mx,downloaded_ok,trafilatura,367,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Nuevo Laredo estrena apagadora: con inversión millonaria entregan 21 unidades nuevas a Bomberos y PC - El Sol de México,https://oem.com.mx/elsoldetampico/local/nuevo-laredo-estrena-apagadora-con-inversion-millonaria-entregan-21-unidades-nuevas-a-bomberos-y-pc-28924112,oem.com.mx,downloaded_ok,trafilatura,1249,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Lunes de clima caluroso en Tampico: sensación térmica alcanzará los 32°C - El Sol de México,https://oem.com.mx/elsoldetampico/local/lunes-de-clima-caluroso-en-tampico-sensacion-termica-alcanzara-los-32-c-28865154,oem.com.mx,downloaded_ok,trafilatura,926,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Vuelven los conciertos masivos a Playa Miramar! Ya preparan la cartelera gratuita para Semana Santa 2026 - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/vuelven-los-conciertos-masivos-a-playa-miramar-ya-preparan-la-cartelera-gratuita-para-semana-santa-2026-28866701,oem.com.mx,downloaded_ok,trafilatura,1710,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Descubre el pasado de Tampico: el libro digital que revela todo sobre la fundación de la ciudad - El Sol de México,https://oem.com.mx/elsoldetampico/cultura/descubre-el-pasado-de-tampico-el-libro-digital-que-revela-todo-sobre-la-fundacion-de-la-ciudad-28868765,oem.com.mx,downloaded_ok,trafilatura,1255,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",”Que ninguna joven se quede sin celebrar”: convocan a donar vestidos de graduación en Tampico - El Sol de México,https://oem.com.mx/elsoldetampico/tendencias/que-ninguna-joven-se-quede-sin-celebrar-convocan-a-donar-vestidos-de-graduacion-en-tampico-28865629,oem.com.mx,downloaded_ok,trafilatura,1645,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Camino al ranking nacional! Estos son los tampiqueños que compiten en el Seccional de Pádel - El Sol de México,https://oem.com.mx/elsoldetampico/deportes/camino-al-ranking-nacional-estos-son-los-tampiquenos-que-compiten-en-el-seccional-de-padel-28922982,oem.com.mx,downloaded_ok,trafilatura,783,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Videojuegos y K-pop influyen en nombres de bebés en Tampico; crece tendencia entre padres jóvenes - El Sol de México,https://oem.com.mx/elsoldetampico/local/videojuegos-y-k-pop-influyen-en-nombres-de-bebes-en-tampico-crece-tendencia-entre-padres-jovenes-28883095,oem.com.mx,downloaded_ok,trafilatura,1158,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Ellas están al volante: Tampico cuenta con 25 conductoras de transporte público - El Sol de México,https://oem.com.mx/elsoldetampico/local/ellas-estan-al-volante-tampico-cuenta-con-25-conductoras-de-transporte-publico-28872348,oem.com.mx,downloaded_ok,trafilatura,1009,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Todos a comer a Nuevo Laredo! Más de 24 expositores formarán parte del Festival del Taco 2026 - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/todos-a-comer-a-nuevo-laredo-mas-de-24-expositores-formaran-parte-del-festival-del-taco-nld-2026-28952926,oem.com.mx,downloaded_ok,trafilatura,858,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Ciudad Victoria se queda sin Cruz Roja: delegación entra en paro de labores - El Sol de México,https://oem.com.mx/elsoldetampico/local/ciudad-victoria-se-queda-sin-cruz-roja-delegacion-entra-en-paro-de-labores-28952237,oem.com.mx,downloaded_ok,trafilatura,722,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",“El pavimento se sigue quebrando”: con costales “reparan” deslaves en la carretera Tampico-Tuxpan - El Sol de México,https://oem.com.mx/elsoldetampico/local/el-pavimento-se-sigue-quebrando-con-costales-reparan-deslaves-en-la-carretera-tampico-tuxpan-28819862,oem.com.mx,downloaded_ok,trafilatura,1943,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Liberándose del alcohol / La fe es una excelente ayuda - El Sol de México,https://oem.com.mx/elsoldetampico/analisis/la-fe-es-una-excelente-ayuda-28971381,oem.com.mx,downloaded_ok,trafilatura,1171,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Buscas empleo? En el norte de Tamaulipas inauguran 68 nuevas empresas y se abren 450 vacantes - El Sol de México,https://oem.com.mx/elsoldetampico/local/buscas-empleo-en-el-norte-de-tamaulipas-inauguran-68-nuevas-empresas-y-se-abren-450-vacantes-28869486,oem.com.mx,downloaded_ok,trafilatura,975,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Operativo Semana Santa 2026: Así vigilarán para evitar el trabajo y explotación infantil en Playa Miramar - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/operativo-semana-santa-2026-asi-vigilaran-para-evitar-el-trabajo-y-explotacion-infantil-en-playa-miramar-28854835,oem.com.mx,downloaded_ok,trafilatura,1599,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",“¿Por dónde se muerde?”: Heider Moreno prueba la torta de la barda en Tampico - El Sol de México,https://oem.com.mx/elsoldetampico/tendencias/por-donde-se-muerde-heider-moreno-prueba-la-torta-de-la-barda-en-tampico-28869687,oem.com.mx,downloaded_ok,trafilatura,616,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡Nuevos reyes del Pádel! Conoce a los campeones del Torneo Inaugural 833 en Tampico - El Sol de México,https://oem.com.mx/elsoldetampico/deportes/nuevos-reyes-del-padel-conoce-a-los-campeones-del-torneo-inaugural-833-en-tampico-28860605,oem.com.mx,downloaded_ok,trafilatura,323,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Te duele la cabeza o las articulaciones? Es el “norte” que viene: Tampico espera alta presión barométrica - El Sol de México,https://oem.com.mx/elsoldetampico/local/te-duele-la-cabeza-o-las-articulaciones-es-el-norte-que-viene-tampico-espera-alta-presion-barometrica-28901121,oem.com.mx,downloaded_ok,trafilatura,1345,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Tampico busca comprador para caucho de llantas: apuestan por las calderas industriales - El Sol de México,https://oem.com.mx/elsoldetampico/local/tampico-busca-comprador-para-caucho-de-llantas-apuestan-por-las-calderas-industriales-28657271,oem.com.mx,downloaded_ok,trafilatura,859,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Detectan siete árboles en estado crítico en Tampico; autoridades refuerzan vigilancia preventiva - El Sol de México,https://oem.com.mx/elsoldetampico/local/detectan-siete-arboles-en-estado-critico-en-tampico-autoridades-refuerzan-vigilancia-preventiva-28962044,oem.com.mx,downloaded_ok,trafilatura,617,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Café Cultura / Recuento: defensa de nuestra Laguna del Carpintero - El Sol de México,https://oem.com.mx/elsoldetampico/analisis/recuento-defensa-de-nuestra-laguna-del-carpintero-28970748,oem.com.mx,downloaded_ok,trafilatura,1177,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Payasos de Xalapa invitan a disfrutar revancha futbolera entre Jarocho Circus y Tampico FC - El Sol de México,https://oem.com.mx/diariodexalapa/deportes/payasos-de-xalapa-invitan-a-disfrutar-partido-de-futbol-entre-jarocho-circus-y-tampico-fc-28885281,oem.com.mx,downloaded_ok,trafilatura,1960,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¡De bien para arriba! / Generación Alfa y su primer celular - El Sol de México,https://oem.com.mx/elsoldetampico/analisis/generacion-alfa-y-su-primer-celular-28933206,oem.com.mx,downloaded_ok,trafilatura,389,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Gryta.com, Fylosofía en expresión / No es amor - El Sol de México",https://oem.com.mx/elsoldetampico/analisis/gryta-com-fylosofia-en-expresion-no-es-amor-28953412,oem.com.mx,downloaded_ok,trafilatura,3788,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Cierran el Puerto de Tampico por evento de norte con rachas de hasta 74 km/h - El Sol de México,https://oem.com.mx/elsoldetampico/local/cierran-el-puerto-de-tampico-por-evento-de-norte-con-rachas-de-hasta-74-km-h-28920068,oem.com.mx,downloaded_ok,trafilatura,361,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Encuentran delfín muerto en playa de Tamaulipas; denuncian uso como carnada - El Sol de México,https://oem.com.mx/elsoldetampico/local/encuentran-delfin-muerto-en-playa-de-tamaulipas-denuncian-uso-como-carnada-28925963,oem.com.mx,downloaded_ok,trafilatura,943,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Frente frío 41 llegará a Tamaulipas con norte intenso y rachas de hasta 100 km/h - El Sol de México,https://oem.com.mx/elsoldetampico/local/frente-frio-41-llegara-a-tamaulipas-con-norte-intenso-y-rachas-de-hasta-100-km-h-28972477,oem.com.mx,downloaded_ok,trafilatura,713,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Altamira vuelve a tener equipo de futbol profesional: conoce a la escuadra que jugará en el “Estadio de Todos” - El Sol de México,https://oem.com.mx/elsoldetampico/deportes/altamira-vuelve-a-tener-equipo-de-futbol-profesional-conoce-a-la-escuadra-que-jugara-en-el-estadio-de-todos-28855092,oem.com.mx,downloaded_ok,trafilatura,645,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Cómo avanza el sector de salud y turismo en Tamaulipas? Conoce los indicadores - El Sol de México,https://oem.com.mx/elsoldetampico/local/como-avanza-el-sector-de-salud-y-turismo-en-tamaulipas-conoce-los-indicadores-28891817,oem.com.mx,downloaded_ok,trafilatura,1640,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Temas - El Sol de Tampico | Noticias Locales, Policiacas, sobre México, Tamaulipas y el Mundo - El Sol de México",https://oem.com.mx/elsoldetampico/tags/temas/inauguracion/app.json?page=7,oem.com.mx,downloaded_ok,trafilatura,218,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Qué hacer en Tampico esta Semana Santa 2026? Precios y horarios del Tranvía y las lanchas - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/que-hacer-en-tampico-esta-semana-santa-2026-precios-y-horarios-del-tranvia-y-las-lanchas-28949371,oem.com.mx,downloaded_ok,trafilatura,1785,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",El impacto de la diversidad de género en las empresas del sector energético en Tamaulipas - El Sol de México,https://oem.com.mx/elsoldetampico/local/el-impacto-de-la-diversidad-de-genero-en-las-empresas-del-sector-energetico-en-tamaulipas-28933354,oem.com.mx,downloaded_ok,trafilatura,1868,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Tu voz cuenta: el programa que llega a escuelas de Tampico para hacer frente a la violencia - El Sol de México,https://oem.com.mx/elsoldetampico/local/tu-voz-cuenta-el-programa-que-llega-a-escuelas-de-tampico-para-hacer-frente-a-la-violencia-28903815,oem.com.mx,downloaded_ok,trafilatura,875,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",“Psicópata: El Asesino del Conejo Blanco”: la película donde participan dos tampiqueños que llega a Cinépolis - El Sol de México,https://oem.com.mx/elsoldetampico/gossip/psicopata-el-asesino-del-conejo-blanco-la-pelicula-donde-participan-dos-tampiquenos-que-llega-a-cinepolis-28949586,oem.com.mx,downloaded_ok,trafilatura,1534,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Usuarios cuestionan el mantenimiento del Puente Tampico; ha recaudado más de 742 millones - El Sol de México,https://oem.com.mx/elsoldetampico/local/usuarios-cuestionan-el-mantenimiento-del-puente-tampico-ha-recaudado-mas-de-742-millones-28888524,oem.com.mx,downloaded_ok,trafilatura,2129,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Con caballos rescatados del sur de Tamaulipas: planean un centro de equinoterapia - El Sol de México,https://oem.com.mx/elsoldetampico/local/con-caballos-rescatados-del-sur-de-tamaulipas-planean-un-centro-de-equinoterapia-28962933,oem.com.mx,downloaded_ok,trafilatura,749,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Vas a comer en Playa Miramar? Esto es lo que Coepris exige a los vendedores - El Sol de México,https://oem.com.mx/elsoldetampico/turismo/vas-a-comer-en-playa-miramar-esto-es-lo-que-coepris-exige-a-los-vendedores-28868101,oem.com.mx,downloaded_ok,trafilatura,731,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Derrota que duele: Jaiba Brava perdona y Mineros aprovecha para quedarse con el triunfo - El Sol de México,https://oem.com.mx/elsoldetampico/deportes/derrota-que-duele-jaiba-brava-perdona-y-mineros-aprovecha-para-quedarse-con-el-triunfo-28956193,oem.com.mx,downloaded_ok,trafilatura,511,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Mineros vence 1-0 a Tampico en Fecha 10 del Clausura - El Sol de México,https://oem.com.mx/elsoldezacatecas/deportes/mineros-vence-1-0-a-tampico-en-fecha-10-del-clausura-28957212,oem.com.mx,downloaded_ok,trafilatura,663,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",La escultura como un bálsamo: la historia de Jorge Rivera Bernal - El Sol de México,https://oem.com.mx/elsoldetampico/gossip/la-escultura-como-un-balsamo-la-historia-de-jorge-rivera-bernal-28798046,oem.com.mx,downloaded_ok,trafilatura,2100,False,False,False,trafilatura,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Jaguar y Secretaría de Energía otorgarán 70 becas a universitarios en Tamaulipas; Buscan frenar la fuga de talentos - El Sol de México,https://oem.com.mx/elsoldetampico/local/jaguar-y-secretaria-de-energia-otorgaran-70-becas-a-universitarios-en-tamaulipas-buscan-frenar-la-fuga-de-talentos-28875411,oem.com.mx,downloaded_ok,trafilatura,2179,False,False,False,trafilatura,,
