fecha_inicio_semana,y_current,y_true_level,y_true_delta,y_true_cls_id,y_pred_cls_id,y_true_cls_label,y_pred_cls_label,selected_feature_count_cls,selected_features_clf,train_class_ids,train_class_labels,proba_baja,proba_se_mantiene,proba_sube
2025-11-10,0.0692562741764684,0.12751595957534,0.05825968539887161,1,1,se_mantiene,se_mantiene,30,"sentimiento_medios_lag1,v5_corrupcion_neto,v5_delitos_neto,v5_obras_neto_lag3,v5_prevencion_neto,v5_basura_neto_lag4,v5_delitos_neto_lag1,v5_delitos_neto_lag4,v5_basura_neto_lag6,v5_prevencion_neto_lag4,v5_delitos_neto_lag6,v5_prevencion_neto_lag5,v5_obras_neto_lag6,v5_alumbrado_neto_lag2,sentimiento_medios_lag3,v5_corrupcion_neto_lag6,v5_vialidad_neto,v5_corrupcion_neto_lag3,v5_basura_neto,v5_alumbrado_neto_lag3,v5_vialidad_neto_lag6,v5_obras_neto_lag1,y_t_aceptacion_digital_lag6,v5_morena_neto_lag3,v5_morena_neto,v5_vialidad_neto_lag4,v5_obras_neto_lag2,v5_americo_neto_lag6,v5_vialidad_neto_lag3,sentimiento_medios_lag5",1,se_mantiene,0.0,1.0,0.0
2025-11-17,0.218016998769719,0.279605962079427,0.061588963309708006,1,1,se_mantiene,se_mantiene,30,"sentimiento_medios_lag1,v5_delitos_neto,v5_corrupcion_neto,v5_obras_neto_lag3,v5_prevencion_neto,v5_basura_neto_lag4,v5_delitos_neto_lag1,v5_delitos_neto_lag4,v5_basura_neto_lag6,v5_prevencion_neto_lag4,v5_delitos_neto_lag6,v5_obras_neto_lag6,sentimiento_medios_lag3,v5_corrupcion_neto_lag6,v5_prevencion_neto_lag5,v5_alumbrado_neto_lag2,v5_vialidad_neto,v5_corrupcion_neto_lag3,v5_basura_neto,v5_alumbrado_neto_lag3,v5_obras_neto_lag1,y_t_aceptacion_digital_lag6,v5_vialidad_neto_lag6,v5_morena_neto_lag3,v5_obras_neto_lag2,v5_morena_neto,v5_vialidad_neto_lag4,v5_americo_neto_lag6,sentimiento_medios_lag5,y_t_aceptacion_digital_lag5",1,se_mantiene,0.0,1.0,0.0
2025-11-24,0.12751595957534,0.0821158156091689,-0.045400143966171105,1,1,se_mantiene,se_mantiene,30,"sentimiento_medios_lag1,v5_delitos_neto,v5_corrupcion_neto,v5_obras_neto_lag3,v5_basura_neto_lag4,v5_delitos_neto_lag1,v5_prevencion_neto,v5_delitos_neto_lag4,v5_prevencion_neto_lag4,v5_basura_neto_lag6,v5_delitos_neto_lag6,v5_obras_neto_lag6,sentimiento_medios_lag3,v5_vialidad_neto,v5_corrupcion_neto_lag6,v5_prevencion_neto_lag5,v5_alumbrado_neto_lag2,v5_corrupcion_neto_lag3,v5_basura_neto,y_t_aceptacion_digital_lag6,v5_obras_neto_lag1,v5_morena_neto_lag3,v5_alumbrado_neto_lag3,v5_vialidad_neto_lag6,v5_obras_neto_lag2,v5_americo_neto_lag6,v5_morena_neto,sentimiento_medios_lag5,v5_vialidad_neto_lag4,y_t_aceptacion_digital_lag5",1,se_mantiene,0.0,1.0,0.0
2025-12-01,0.279605962079427,0.303813076524669,0.024207114445241984,1,1,se_mantiene,se_mantiene,30,"sentimiento_medios_lag1,v5_delitos_neto,v5_corrupcion_neto,v5_obras_neto_lag3,v5_basura_neto_lag4,v5_delitos_neto_lag1,v5_prevencion_neto,v5_delitos_neto_lag4,v5_prevencion_neto_lag4,v5_basura_neto_lag6,v5_delitos_neto_lag6,v5_obras_neto_lag6,sentimiento_medios_lag3,v5_vialidad_neto,v5_corrupcion_neto_lag6,v5_prevencion_neto_lag5,v5_alumbrado_neto_lag2,v5_corrupcion_neto_lag3,v5_basura_neto,v5_alumbrado_neto_lag3,v5_obras_neto_lag1,y_t_aceptacion_digital_lag6,v5_morena_neto_lag3,v5_vialidad_neto_lag6,v5_americo_neto_lag6,v5_morena_neto,v5_obras_neto_lag2,v5_vialidad_neto_lag4,y_t_aceptacion_digital_lag5,sentimiento_medios_lag5",1,se_mantiene,0.0,1.0,0.0
2025-12-08,0.0821158156091689,0.0677012815654136,-0.014414534043755298,1,1,se_mantiene,se_mantiene,30,"sentimiento_medios_lag1,v5_delitos_neto,v5_corrupcion_neto,v5_obras_neto_lag3,v5_basura_neto_lag4,v5_delitos_neto_lag1,v5_prevencion_neto,v5_delitos_neto_lag4,v5_prevencion_neto_lag4,v5_basura_neto_lag6,v5_delitos_neto_lag6,v5_obras_neto_lag6,sentimiento_medios_lag3,v5_corrupcion_neto_lag6,v5_vialidad_neto,v5_prevencion_neto_lag5,v5_alumbrado_neto_lag2,v5_corrupcion_neto_lag3,v5_basura_neto,v5_alumbrado_neto_lag3,y_t_aceptacion_digital_lag6,v5_morena_neto_lag3,v5_obras_neto_lag1,v5_vialidad_neto_lag6,v5_americo_neto_lag6,v5_obras_neto_lag2,v5_vialidad_neto_lag4,y_t_aceptacion_digital_lag5,sentimiento_medios_lag5,v5_morena_neto",1,se_mantiene,0.0,1.0,0.0
2025-12-15,0.303813076524669,0.583621878201202,0.27980880167653305,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,sentimiento_medios_lag1,v5_corrupcion_neto,v5_obras_neto_lag3,v5_basura_neto_lag4,v5_delitos_neto_lag1,v5_prevencion_neto,v5_delitos_neto_lag4,v5_prevencion_neto_lag4,v5_basura_neto_lag6,v5_delitos_neto_lag6,sentimiento_medios_lag3,v5_obras_neto_lag6,v5_corrupcion_neto_lag6,v5_vialidad_neto,v5_prevencion_neto_lag5,v5_corrupcion_neto_lag3,v5_basura_neto,v5_alumbrado_neto_lag2,v5_alumbrado_neto_lag3,y_t_aceptacion_digital_lag6,v5_morena_neto_lag3,v5_vialidad_neto_lag6,v5_obras_neto_lag1,v5_americo_neto_lag6,y_t_aceptacion_digital_lag5,v5_vialidad_neto_lag4,sentimiento_medios_lag5,v5_morena_neto,v5_obras_neto_lag2",1,se_mantiene,0.0,1.0,0.0
2025-12-22,0.0677012815654136,0.108341978085893,0.0406406965204794,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,sentimiento_medios_lag1,v5_corrupcion_neto,v5_basura_neto_lag4,v5_delitos_neto_lag1,v5_basura_neto_lag6,v5_obras_neto_lag3,v5_delitos_neto_lag4,v5_delitos_neto_lag6,v5_prevencion_neto,v5_prevencion_neto_lag4,v5_corrupcion_neto_lag3,v5_obras_neto_lag6,v5_corrupcion_neto_lag6,v5_morena_neto_lag3,v5_vialidad_neto_lag6,v5_vialidad_neto,v5_obras_neto_lag1,v5_obras_neto_lag5,sentimiento_medios_lag3,v5_prevencion_neto_lag5,v5_americo_neto_lag6,y_t_aceptacion_digital_lag6,v5_americo_neto_lag2,v5_morena_neto,v5_vialidad_neto_lag4,v5_americo_neto_lag5,y_t_aceptacion_digital_lag5,v5_delitos_neto_lag3,v5_basura_neto",1,se_mantiene,0.0,1.0,0.0
2025-12-29,0.583621878201202,0.0687870202028637,-0.5148348579983384,0,1,baja,se_mantiene,30,"sentimiento_medios_lag1,v5_delitos_neto,v5_corrupcion_neto,v5_basura_neto_lag4,v5_delitos_neto_lag1,v5_basura_neto_lag6,v5_delitos_neto_lag4,v5_delitos_neto_lag6,v5_obras_neto_lag3,v5_prevencion_neto,v5_corrupcion_neto_lag3,v5_prevencion_neto_lag4,v5_morena_neto_lag3,v5_corrupcion_neto_lag6,v5_vialidad_neto,v5_obras_neto_lag1,v5_vialidad_neto_lag6,v5_obras_neto_lag5,y_t_aceptacion_digital_lag6,v5_americo_neto_lag2,v5_obras_neto_lag6,sentimiento_medios_lag3,v5_prevencion_neto_lag5,v5_americo_neto_lag5,v5_vialidad_neto_lag4,v5_morena_neto,v5_americo_neto_lag6,y_t_aceptacion_digital_lag5,v5_delitos_neto_lag3,v5_basura_neto",1,se_mantiene,0.0,1.0,0.0
2026-01-05,0.108341978085893,0.245426229585526,0.137084251499633,1,1,se_mantiene,se_mantiene,30,"sentimiento_medios_lag1,v5_delitos_neto,v5_corrupcion_neto,v5_delitos_neto_lag1,v5_basura_neto_lag4,v5_alumbrado_neto_lag4,v5_delitos_neto_lag4,v5_morena_neto,v5_obras_neto_lag3,v5_prevencion_neto,v5_basura_neto_lag6,v5_americo_neto_lag6,v5_prevencion_neto_lag4,v5_delitos_neto_lag6,v5_corrupcion_neto_lag3,v5_morena_neto_lag3,sentimiento_medios_lag3,v5_corrupcion_neto_lag6,v5_vialidad_neto_lag6,v5_prevencion_neto_lag1,v5_basura_neto,y_t_aceptacion_digital_lag6,v5_prevencion_neto_lag5,v5_obras_neto_lag1,v5_obras_neto_lag6,sentimiento_medios_lag5,v5_vialidad_neto_lag1,v5_americo_neto_lag5,v5_vialidad_neto,v5_vialidad_neto_lag4","0,1","baja,se_mantiene",0.001175697557700861,0.9988243024422991,0.0
2026-01-12,0.0687870202028637,0.320565191490885,0.2517781712880213,1,1,se_mantiene,se_mantiene,30,"sentimiento_medios_lag1,v5_delitos_neto,v5_corrupcion_neto,v5_delitos_neto_lag1,v5_basura_neto_lag4,v5_alumbrado_neto_lag4,v5_delitos_neto_lag4,v5_morena_neto,v5_basura_neto_lag6,v5_prevencion_neto_lag4,v5_americo_neto_lag6,v5_prevencion_neto,v5_obras_neto_lag3,v5_delitos_neto_lag6,v5_corrupcion_neto_lag3,v5_prevencion_neto_lag1,v5_vialidad_neto_lag6,sentimiento_medios_lag3,v5_corrupcion_neto_lag6,v5_morena_neto_lag3,v5_obras_neto_lag1,v5_americo_neto_lag5,v5_basura_neto,y_t_aceptacion_digital_lag6,v5_prevencion_neto_lag5,v5_vialidad_neto_lag1,sentimiento_medios_lag5,v5_vialidad_neto_lag3,v5_vialidad_neto,v5_vialidad_neto_lag4","0,1","baja,se_mantiene",0.07126349399285781,0.9287365060071422,0.0
2026-01-19,0.245426229585526,0.170007405822799,-0.07541882376272702,1,1,se_mantiene,se_mantiene,30,"sentimiento_medios_lag1,v5_delitos_neto,v5_corrupcion_neto,v5_delitos_neto_lag1,v5_basura_neto_lag6,sentimiento_medios_lag3,v5_basura_neto_lag4,v5_alumbrado_neto_lag4,v5_delitos_neto_lag6,v5_obras_neto_lag3,v5_corrupcion_neto_lag3,v5_delitos_neto_lag4,v5_morena_neto,v5_prevencion_neto_lag1,v5_vialidad_neto_lag6,v5_morena_neto_lag3,v5_americo_neto_lag5,v5_prevencion_neto,v5_prevencion_neto_lag4,v5_corrupcion_neto_lag6,v5_vialidad_neto_lag1,v5_obras_neto_lag1,v5_prevencion_neto_lag5,v5_vialidad_neto_lag3,v5_basura_neto,y_t_aceptacion_digital_lag6,v5_americo_neto_lag6,v5_vialidad_neto,v5_delitos_neto_lag3,y_t_aceptacion_digital_lag5","0,1","baja,se_mantiene",0.000906178614825226,0.9990938213851748,0.0
2026-01-26,0.320565191490885,-0.0198367240853288,-0.3404019155762138,1,1,se_mantiene,se_mantiene,30,"sentimiento_medios_lag1,v5_delitos_neto,v5_corrupcion_neto,v5_delitos_neto_lag1,v5_basura_neto_lag6,v5_basura_neto_lag4,sentimiento_medios_lag3,v5_delitos_neto_lag6,v5_obras_neto_lag3,v5_alumbrado_neto_lag4,v5_morena_neto,v5_prevencion_neto_lag1,v5_delitos_neto_lag4,v5_prevencion_neto,v5_vialidad_neto_lag6,v5_corrupcion_neto_lag3,v5_corrupcion_neto_lag6,v5_morena_neto_lag3,v5_prevencion_neto_lag5,v5_vialidad_neto_lag1,v5_obras_neto_lag1,v5_vialidad_neto_lag3,v5_prevencion_neto_lag4,v5_americo_neto_lag5,v5_basura_neto,y_t_aceptacion_digital_lag6,v5_americo_neto_lag6,v5_vialidad_neto,y_t_aceptacion_digital_lag5,v5_corrupcion_neto_lag1","0,1","baja,se_mantiene",0.013066466128651477,0.9869335338713485,0.0
2026-02-02,0.170007405822799,0.0960196886446368,-0.0739877171781622,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,sentimiento_medios_lag1,v5_corrupcion_neto,v5_delitos_neto_lag1,v5_basura_neto_lag4,v5_morena_neto,v5_prevencion_neto,v5_americo_neto_lag6,sentimiento_medios_lag3,v5_alumbrado_neto_lag4,v5_obras_neto_lag3,v5_basura_neto_lag6,v5_morena_neto_lag3,v5_vialidad_neto_lag3,v5_corrupcion_neto_lag3,v5_basura_neto,v5_prevencion_neto_lag4,v5_corrupcion_neto_lag6,y_t_aceptacion_digital_lag6,v5_delitos_neto_lag6,v5_vialidad_neto_lag6,v5_vialidad_neto_lag1,v5_delitos_neto_lag4,v5_delitos_neto_lag3,v5_americo_neto_lag5,v5_corrupcion_neto_lag1,v5_prevencion_neto_lag1,y_t_aceptacion_digital_lag5,v5_agua_neto,v5_agua_neto_lag4","0,1","baja,se_mantiene",0.0004406694206552375,0.9995593305793448,0.0
2026-02-09,-0.0198367240853288,0.27725068164164,0.2970874057269688,1,1,se_mantiene,se_mantiene,30,"v5_delitos_neto,sentimiento_medios_lag1,v5_corrupcion_neto,v5_delitos_neto_lag1,v5_basura_neto_lag4,v5_morena_neto,v5_prevencion_neto,v5_americo_neto_lag6,v5_alumbrado_neto_lag4,sentimiento_medios_lag3,v5_obras_neto_lag3,v5_vialidad_neto_lag3,v5_basura_neto_lag6,v5_morena_neto_lag3,v5_basura_neto,v5_corrupcion_neto_lag6,v5_prevencion_neto_lag4,v5_corrupcion_neto_lag3,v5_delitos_neto_lag6,v5_vialidad_neto_lag6,y_t_aceptacion_digital_lag6,v5_vialidad_neto_lag1,v5_delitos_neto_lag4,v5_delitos_neto_lag3,v5_corrupcion_neto_lag1,y_t_aceptacion_digital_lag5,v5_americo_neto_lag5,v5_agua_neto,v5_americo_neto_lag1,v5_agua_neto_lag4","0,1","baja,se_mantiene",0.0018507943654616499,0.9981492056345384,0.0
2026-02-16,0.0960196886446368,0.210058588277401,0.11403889963276422,1,1,se_mantiene,se_mantiene,30,"sentimiento_medios_lag1,v5_delitos_neto,v5_corrupcion_neto,v5_delitos_neto_lag1,v5_morena_neto,v5_basura_neto_lag4,v5_prevencion_neto,v5_morena_neto_lag3,v5_alumbrado_neto_lag4,v5_basura_neto_lag6,sentimiento_medios_lag3,v5_basura_neto,v5_corrupcion_neto_lag3,v5_americo_neto_lag6,v5_vialidad_neto_lag3,v5_vialidad_neto_lag1,v5_vialidad_neto_lag6,v5_prevencion_neto_lag4,v5_delitos_neto_lag4,v5_corrupcion_neto_lag1,v5_delitos_neto_lag6,v5_obras_neto_lag3,y_t_aceptacion_digital_lag5,v5_obras_neto_lag1,v5_corrupcion_neto_lag6,v5_delitos_neto_lag3,v5_corrupcion_neto_lag5,v5_americo_neto_lag2,sentimiento_medios_lag4,v5_vialidad_neto_lag5","0,1","baja,se_mantiene",0.02967046475051438,0.9703295352494856,0.0
