query_index,query,medio,termino,article_title,article_url_original,article_url_resolved,status,resolution_strategy,cache_hit_url_resolution,error_type,error_detail
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Desde Tampico, José Madero sorprende a fans al anunciar su séptimo álbum - El Sol de México",https://news.google.com/rss/articles/CBMivgFBVV95cUxOMUYyLU5GZDFWUU5POUVOUDdZVGtFOEtBa2NqR1p4R0ZTRlh0Uy04YWdEQnNkUG5ZdEp6bmgzNDFBQWdjbWR5ZzdYb1k0Zzd0bm9PVW9ueXJ0Ri15ZWNjNWJpNDZpbVpWOXNrenh4Nm9PeVpKWkVmQlZHUTVFek9sRXdiRVJnd2t3Y0NCdzZNcE1tZUJXZnNyVGxwTWZ1clcyZG0yVURHTktCR0VFUmppNmFMeFVvR01qek9VSk53?oc=5,https://oem.com.mx/elsoldetampico/gossip/desde-tampico-jose-madero-sorprende-a-fans-al-anunciar-su-septimo-album-28829137,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Clima en Tampico: humedad del 92% generará intensa neblina y bochorno este martes - El Sol de México,https://news.google.com/rss/articles/CBMixwFBVV95cUxPVklEaUVhaGE1VXpuSm50dF94cUJ3SXVjVmRuM0VldUxvcFVMU2tpaElydTZLVUZ4MV94YldSY1hoOG1hY0dKalRLNjRNY0twMjh4bUwyVHpwTzluUC1ubHFiWkFEYVNLazNoajVMT1ZSdnpORzVMWGNoM0dJWnBTc3FrUXRyOXVFM3pVSnpsU1J0WXB5R0plMUdMUUlnZE9Pb1FXS19YRUNMeXAzSTBwa2hzOVpSRzRGUlpLaVVhcUFyMmpwYVBz?oc=5,https://oem.com.mx/elsoldetampico/local/clima-en-tampico-humedad-del-92-generara-intensa-neblina-y-bochorno-este-martes-28755948,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Mujeres y softbol: tamaulipecas brillan en el Alfredo Harp Helú - El Sol de México,https://news.google.com/rss/articles/CBMivwFBVV95cUxQUGoyTURIb1R2d3pkSWJfRUNVeS1KRVUzQlhSdXg1LW8yMENyc3dGV2p6SnZKdnZjUTFrZ0RORkZFcjZQUXJDcHg1QWFmeE96SUtRZ0xUZWMxMElEZ0xpcl9wQXZ4c18wNjJEVUFJVzl3amcwbXVIOEdvU1R2dHZNWVVvRmM4SUFfMlFnSlVZMnV5cVZKVmpHUjl4OXNrRjY5RzhaNG9kUXlCTEdWcG1QbHliejNSMXE4SzNOWmdrdw?oc=5,https://oem.com.mx/elsoldetampico/deportes/mujeres-beisbol-y-softbol-tamaulipecas-brillan-en-el-alfredo-harp-helu-28851383,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Bloquean carretera Tampico-Mante padres de familia de Escuela Primaria Emiliano Zapata - El Sol de México,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPclV6NTVoSC1BZEpNTEhCZVdrZVJNSUYwLUJRUEZVcXlGUjJ4cjFkSnBUcW1vd1hUa1BwcFg0bGxDSUp5QlJHMWpOUE91UTQyRmdoaFV6Zi13YUhXQ05pcmlsbkdQU3FtMVB0dVhVWEN4R3ZFN1U1NjZUNEhfNll0ZlVHdHFEaEVqWThrSWg0NG8yY3h3S3FXS0pUWWNlcEp6bGVaTmhBQkMtdmlIN1BRMWlnYVRpRlpXb1k2QnZrdmRuYU1zRXNzYl9ta2tuMmNf?oc=5,https://oem.com.mx/elsoldetampico/local/bloquean-carretera-tampico-mante-padres-de-familia-de-escuela-primaria-emiliano-zapata-28775741,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",José Madero encantó en Tampico con Sarajevo: así fue su concierto en el sur de Tamaulipas - El Sol de México,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOT01qMkNUb0NzMjBBQUhRdDR0Mkt0STdxRU5RbTFZTGc2NV9MRkZ0REVZTV9iODdablhPUVNrX1lrQWY4cWlLdGpqblZvLUZrSl9rQmpYdVNZbmNmOUpDdUxtZktJQXNsZWtwVUxkNUI2cnF1dFVaMVRQWi1kVXZTR0hfYWNJMGNDODZGand1QXdzeXdybTY3N0RMUmVHbjZLR0tqUTNMZzJOVmZuS2NqZ2xFcFQ5UEwwcGFxVXhBaGZ6VDBIMW1PNW5jUVJWQ1N4VExkag?oc=5,https://oem.com.mx/elsoldetampico/gossip/jose-madero-encanto-en-tampico-con-sarajevo-asi-fue-su-concierto-en-el-sur-de-tamaulipas-28822643,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",De camino rural a eje industrial: la evolución histórica de la carretera Altamira–Tampico - El Sol de México,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQQlJJMEVGSHBoYTZiMldSaThFUU9pTXZNTTYtSEpOVzU5QmxJc2pucEZndGp0ZFRZVF9LZzduVTdMMEJKUlhtUXNobTRJQ0l3eVNkSzEyNXoxaktkVGVTS0xxLU9FOGFiMmN2VW9vTGtNb09XOWFVTmctOFF2RTM0NURPWUR3R2MtZVluTXlSMHhHQ2tmN1RFbFpoUHRVQ19FaGlONF9FdDQtd2RkUlcxTmVVX2tJS24taUVQUGNEQUpneDhZR1VKWGdqRDdSSWJOWHZz?oc=5,https://oem.com.mx/elsoldetampico/local/de-camino-rural-a-eje-industrial-la-evolucion-historica-de-la-carretera-altamira-tampico-28595076,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Tampiqueño presenta la Copa Mundial de Futbol en la mañanera; se trata de Louis Balat - El Sol de México,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOMlNBZEROMElpNHBKVGRiUi14aXh0Q28tN3hRcno1STlUWjIyT0tDeXZMLWRqNFU1Y19nUTd5cHVWbEFfNnYxQWNpTW9EbEFkUWpfYVlja2lOR3IwYlU0dE9US1l4cVRfY0dSZExaRGpnUkdWbURTb29ySzJrcWVzRXJpTHk2LWpqcG12VDRqZl9hdF9JeUNPOFdYZHhYZk9rckZnd2JLbGxFdF9meVNNRGlvcXhkM01FN0VhX3YtM3ZEN1dpaXlJT0JSelJwb2Z0RHc?oc=5,https://oem.com.mx/elsoldetampico/deportes/tampiqueno-presenta-la-copa-mundial-de-futbol-en-la-mananera-se-trata-de-louis-balat-28761128,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""","Tras varias horas de angustia, ubican con vida a tres extraviados en parque recreativo de Tamaulipas - El Sol de México",https://news.google.com/rss/articles/CBMi4gFBVV95cUxQSk5ZaS1PdktLaEVFTVJuU1k1TW8tX283Z0dGbVlpVVI0RFdwTDQ1Ykdrb3lRNVE3U3JBTGJhSGFqSUlGc3dmanNCX05OVDdFNWlJZ0pvZ0x3ajNiLWM4ZWxNaWdQUmZpTEJQQU9QU3pXOVp2MzFyQmIyaERaejR4cEcwWEZSTHYxM2ZFd3NhLUF0UVRsNHJtVkpQaXF3TDBoYk1QanlGZTY4WWhia1h3LTBTSkNNR0FHRjZxbmVpOElZOWxYVE4yQ3V1WnhKajdKOElpY3pOYXdDWk4zSmdMNjhn?oc=5,https://oem.com.mx/elsoldetampico/local/tras-varias-horas-de-angustia-ubican-con-vida-a-tres-extraviados-en-parque-recreativo-de-tamaulipas-28856347,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",¿Vienes a Playa Miramar? El sur de Tamaulipas se declara listo en materia sanitaria - El Sol de México,https://news.google.com/rss/articles/CBMizAFBVV95cUxQQ3JaNmpaZDd0R19rMkpRdVp2RFAxNXN0Rml6b3lwTW5DU0VsbGNMT0d6a0xGc3prenA0LThLclAxS0UwblI1RlZHUXlSNG1MR2RXMXhjeDNEYXRfLVZISldjS2dTOHZEUFBrTm9HdTlxalM3WnF1RUU1OFdGSUw2YmhhTHFkQ05heWoxbl9wMEFXRnV2LUtXY0Jsb29YaDJkMkE3RTN2Zno5bUVfQ2F4NmctTlN3UkFOaXB4dWRwSERmOC1LNFkxODNua00?oc=5,https://oem.com.mx/elsoldetampico/turismo/vienes-a-playa-miramar-el-sur-de-tamaulipas-se-declara-listo-en-materia-sanitaria-28758224,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Ni la tortilla se salva: Profeco sanciona a cuatro tiendas por fallar en normas sanitarias en Tamaulipas - El Sol de México,https://news.google.com/rss/articles/CBMi5wFBVV95cUxNZTVxRXAzc3IteUthazNnS1o5a0ZvU0pMUlViM2I2eFg2ZWlvZjhKeUQ3NmZWWWh4RzNlbFZGSk1nM0Rnak5HSEQxc2J1VHJCaDZ2OVFERGhkUzNsbGVScThLajBzWmhkd3pGX1VQbzNfYUo3NU9DeFM2MHRXRXRXbE9TeDBmWjRsMTBKZnNHNlhSaHBwRkxxbUV3dEhVelRVTTUtMlVsSDcwa3g4bTIzTjlqQUJ0TnNGeElJR19EUU9udEZpaENwS2hQYkRDc0c0elk4SlJKZUhYd24yVTVzLVI5X0ZEb2M?oc=5,https://oem.com.mx/elsoldetampico/local/ni-la-tortilla-se-salva-profeco-sanciona-a-cuatro-tiendas-por-fallar-en-normas-sanitarias-en-tamaulipas-28833778,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Tampico tendrá sensación térmica de 30°C este miércoles; frente frío se acerca - El Sol de México,https://news.google.com/rss/articles/CBMixAFBVV95cUxNckV3X2ZHVmFSM2tiRDM1M3FkajlQR1NiSHdIZlpWUXFKWWhidnlyekZTU205NHFFWndSYk1BaVppZ1daUVJYeXlBRVYzV25DRExDb2RCaGdSSVlaUlVaT21QYm16U05OYllkSGlKUnUyaFJubTJNRzBQWHFFNnBncWFFdE1abEg5ZkJZXzAwTm1CNFBtRzF0OVpobUd5eVJJMUJNSnFmUW82alktNzhxTVBIcDl2WjdGN2JUV3FaVk9JTEZJ?oc=5,https://oem.com.mx/elsoldetampico/local/tampico-tendra-sensacion-termica-de-30-c-este-miercoles-frente-frio-se-acerca-28772955,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Motociclista pierde la vida al chocar contra un vehículo compacto en avenida de la Industria - El Sol de México,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQT0IyZFRreUNGSUZOTl9Md0ZIUVhXcVYteHo1c0VtNzB5QUF4cTRHUzhUUHhPSjZ3UFZxY3JDajJ1ek95eVVuZm1ZeVgxWTRhQ1RHRTNVTTZCWEpTUVMyYkNJMlZxekpGQ1hhdWJTUE5nQ0FYZHlDSFRoWnBGWkc2dWdaTE1NVGpTbzk1QkxXWndCeW5uQmN2NmZ0NUMycXhOblRjektia1RaQkJLRjN4VGc2T2hXTFMwX3kzaVNYbkloU2tFam1Vb3k4VTBHRkgtVlY3a3pTU0R1ZndhVEE?oc=5,https://oem.com.mx/elsoldetampico/policiaca/motociclista-pierde-la-vida-al-chocar-contra-un-vehiculo-compacto-en-avenida-de-la-industria-28827556,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Presentan el megapolo industrial para Altamira: tendrá desde parque logístico hasta viviendas - El Sol de México,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNZ0g0b1hiUlpQYXpvZGk4OWRSakhsQVhnTUxyQkp4Wm81djNfSEJBbkhmdjdWUU5TbzRrZktkTmVMTWZOc3JvdHZ4U1JiN0pnYzVoVVg2QlFjdDBqNG05Qm1XVFFQanpjY1U3bjBURi1NWk9rMVdLZVpmZWdEbi01eXdYXy1YaHlHMnEwOWRsX1F2aGViZHByaVlXTDc2MlhNUDN1WVUzbTk3RWxfdGhzUG16cWFONFJ1NW84TTFPX0JZbC1tZWczaFpuNm9ScTBXaVlTYzlyUjM?oc=5,https://oem.com.mx/elsoldetampico/local/presentan-el-megapolo-industrial-para-altamira-tendra-desde-parque-logistico-hasta-viviendas-28801529,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Más agua para Veracruz: incorporan 30 camiones cisterna para municipios vulnerables - El Sol de México,https://news.google.com/rss/articles/CBMiywFBVV95cUxPSjVyUUplQnlSWjB0MERPSWhHdkxDXzF5VDlIWGVVWldkRkV6bkNWRDllM3pDSDRHYlRYYzl1b2lyczJvZjZRbHA2aGlpTUd5M2d6VEpUZS1OX2NBNkVkSjdVM0dqcWw5b3dTSHY1WlZnQ0ljRHo0RnlZZXlCUTlQUGs5cE1JWlZWQ2JVSUd6RHFEbHRFLWZCdklYMVpGY1Rwa29SYUNVNEMxRHhqc0tKV05EQUJqMXA3dGlXX3c5OTN4V0lNQzdPNHNWdw?oc=5,https://oem.com.mx/elsoldetampico/local/mas-agua-para-veracruz-incorporan-30-camiones-cisterna-para-municipios-vulnerables-28775140,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",“Playa Miramar es segura”: Ciudad Madero se prepara para vacaciones de Semana Santa - El Sol de México,https://news.google.com/rss/articles/CBMiywFBVV95cUxQTHJ4cTh5dW4wc0Z0SFhPVEZCS1h5SmZ5NTZFbW4ySkg3aGVTVlVPTVVJc0t0aVY3UDV4MHNCRHV5ejhFaHdPRXV1OHh5YUNzczNzUjN4d3A1bWliYjZjZWgzR2lGY2dZU3BQaXRhNjQzM0phaUYzaTNNbzVtSTUtM0k5ZmgxMlUyU3lFYzZHVTNVUGhpQk95Y1FvUUV6NWdLbHdjb0VXMzdhR3NEcmtYdWtreXpCUUdsSTBwbl9IakZHMGxZQjNhTlc5cw?oc=5,https://oem.com.mx/elsoldetampico/turismo/playa-miramar-es-segura-ciudad-madero-se-prepara-para-vacaciones-de-semana-santa-28742620,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Ajustan conciertos de El Bogueto y Gabito Ballesteros en Fiestas de Abril Tampico 2026 - El Sol de México,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPd0pUNFN6ZEZVc0tRRjFha2lieERqdlUtTHB5WFhzRHM3RXZoZzJWR1pRRWtWazgzQlNJOTI0YWdtNmxHa2tjTi1wcU9uam9iaUVsSkx6Y0JYRHI1cDYzdWpnVmdhaEtrOFg1WTk4MHBVbDRQSEs0MVpIdmlkSS1lSzQ2Nk1na2dqRGV5NGVJZWh0Wl9jR01BTFd6aHVMNzllNUl6NVpsZlYtZ1VXVFAyakxVbW9EdXppcF9iNU83WEJGZVJjOEU1eTFzbmlBY003bFE?oc=5,https://oem.com.mx/elsoldetampico/gossip/ajustan-conciertos-de-el-bogueto-y-gabito-ballesteros-en-fiestas-de-abril-tampico-2026-28813393,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",En Tampico esperan equipos para la CURP Biométrica: el documento será obligatorio en trámites de salud - El Sol de México,https://news.google.com/rss/articles/CBMi5AFBVV95cUxNT21BS1ZuM2lHM1NWTWdRMXp3WllsbThmT2l4SGdJN2lESFJTR1M2aDdnLTM0V3VnN0JWbEkwWUZnaGJjbnA1SjVUVXlyanBhTXBQZWdzZ2NpeDFVcHlEcGFERzBETWcxSHFGOVgwRk5LdnlkZU1iSXVtX3h3YXJFRWZ2amxPYlgzQkhwblE2d1BzNllKaWk3RWRJWi1HbTVrRW1rNG14TUxfZTlnZjZOend0R1otdXpWYjJCY1NGUl9xU0Q1LTFDOUdhMHEtc0UxNmhCUFNkN2syeTk4aG01S3hPc24?oc=5,https://oem.com.mx/elsoldetampico/local/en-tampico-esperan-equipos-para-la-curp-biometrica-el-documento-sera-obligatorio-en-tramites-de-salud-28810360,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Elizabeth marchará por Karla en el 8M de Tampico: ”Aquí está su madre para gritar por ella” - El Sol de México,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQT1BmVllPWHVhRUM5V19Pam1SbUU4NmF5RWhlb3lsVjNXeEdqSnJ1Ynd0SW5DV3lwVVpaTlluX3lrRDFZWi12RVVMV2VwSF9zQWhFajhtMW9qMThLMmZCakdkU2pQRG5IbDJkcG53VkJMOERmaW5ob0IzYW9USjJhUlFHTXI4N1RhMnBhU0tlNnVkaVg5Yk96SFd2b0l4ZVBVTUl4aEI2eDdEZTE3a01uZVRjTk8taGZfc280SFRZSk56eTFKNVVtSExuX1YyYlNmRHcw?oc=5,https://oem.com.mx/elsoldetampico/local/elizabeth-marchara-por-karla-en-el-8m-de-tampico-aqui-esta-su-madre-para-gritar-por-ella-28830825,success,google_batchexecute,False,,
3,"""tampico"" site:oem.com.mx",site:oem.com.mx,"""tampico""",Tiendas 3B abrirá 100 sucursales en el sur de Tamaulipas; iniciará en Altamira - El Sol de México,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNaUozWnpWbkVlclVXWXBRZW1iRldsX29QYzkxeW10RnJlNVplMzVkaGM0UTN1Z1ROMEV4RndQV2lGN3R2WXJWUWNoT3p5eHBvQnA1WkxPUUZWWk1vT3NpMXV3WEg5MEh4Rk41QUN2Y1BSRGwyOTN0UGZlT2RBdDNHQk05OVZqUzhka2w2RkRUaS14U3R6WnZ2TTgxUkQyYVpUOUVfdHdZOFVwZGJDTXR5Q0hQNklHR0FzN2NpNWY4WlY3VjVPTm8xYQ?oc=5,https://oem.com.mx/elsoldetampico/finanzas/tiendas-3b-abrira-100-sucursales-en-el-sur-de-tamaulipas-iniciara-en-altamira-28713061,success,google_batchexecute,False,,
